created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2020-01-01 00:00:00 UTC,14.2,21.67,22.62,52070.13,-56.93,67.07,39.73,21.67
2020-01-01 01:00:00 UTC,22.39,35.17,36.95,52130.07,-57.1,63.2,45.17,33.27
2020-01-01 02:00:00 UTC,29.34,46.3,48.66,52190.07,-56.67,60.7,49.03,41.58
2020-01-01 03:00:00 UTC,33.7,52.2,54.81,52250.03,-56.87,58.57,52.4,45.38
2020-01-01 04:00:00 UTC,30.52,49.43,52.2,52310.17,-56.83,56.9,56.03,44.12
2020-01-01 05:00:00 UTC,30.32,49.08,51.81,52370.1,-56.07,56.83,56.17,44
2020-01-01 06:00:00 UTC,44,69.99,73.7,52430.13,-56.53,56.4,55.07,54.63
2020-01-01 07:00:00 UTC,44.77,71.83,75.82,52490.1,-56.7,55.63,55.33,55.54
2020-01-01 08:00:00 UTC,34.92,56.41,59.68,52550.13,-57.83,55,57.2,48.27
2020-01-01 09:00:00 UTC,28.65,46.03,48.6,52610.2,-59.3,54.6,56.2,42.6
2020-01-01 10:00:00 UTC,27.58,44.12,46.43,52670.07,-57.53,53.17,55.97,41.69
2020-01-01 11:00:00 UTC,23.71,38.46,40.57,52730.13,-56.93,52.63,57.07,37.89
2020-01-01 12:00:00 UTC,25.06,39.76,41.9,52790.03,-58.27,52.9,58.43,38.77
2020-01-01 13:00:00 UTC,24.56,38.75,40.69,52850.03,-57.3,52.73,57.1,38.15
2020-01-01 14:00:00 UTC,23.58,37.16,39.02,52910.2,-57.2,52,56.97,36.94
2020-01-01 15:00:00 UTC,23.11,36.03,37.8,52970.1,-58.07,52.17,57.6,35.93
2020-01-01 16:00:00 UTC,25.89,40.54,42.68,53030.03,-58.67,55.17,57.8,39.12
2020-01-01 17:00:00 UTC,32.97,52.76,55.55,53090.17,-56.57,61.3,52.77,45.06
2020-01-01 18:00:00 UTC,36.46,58.29,61.3,53150.17,-56.9,67.87,44.87,46.73
2020-01-01 19:00:00 UTC,37.2,59.72,62.94,53210.07,-56.63,70.57,41.03,46.57
2020-01-01 20:00:00 UTC,35.01,56.39,59.17,53270.27,-57.03,73.33,37.77,44.61
2020-01-01 21:00:00 UTC,29.51,47.51,49.79,53330.07,-57.9,73.9,36.57,40.01
2020-01-01 22:00:00 UTC,34,54.2,56.9,53390.07,-58.2,71.9,38.2,43.66
2020-01-01 23:00:00 UTC,21.46,34.19,35.96,53450.13,-58.03,70.33,40.23,32.75
2020-01-02 00:00:00 UTC,20.5,33.64,35.32,53510.07,-58.47,68.73,43.87,32.65
2020-01-02 01:00:00 UTC,22.63,36.16,38.08,53570.23,-58.13,66.67,47.07,34.45
2020-01-02 02:00:00 UTC,20.91,33.61,35.54,53630.2,-58.03,65,49.9,32.68
2020-01-02 03:00:00 UTC,22.34,35.6,37.78,53690.2,-57.4,64.27,51.9,33.56
2020-01-02 04:00:00 UTC,18.48,29.1,30.71,53750.07,-58.5,62.73,54.23,29
2020-01-02 05:00:00 UTC,22.09,34.68,36.69,53810.07,-58.07,60.4,55.2,33.88
2020-01-02 06:00:00 UTC,28.07,44.14,46.54,53870.17,-58.57,59.83,56.83,40.44
2020-01-02 07:00:00 UTC,22.12,35.84,37.94,53930.03,-57.87,59.87,57.03,35.06
2020-01-02 08:00:00 UTC,21.84,34.91,36.91,53990.17,-58.8,60.67,57,34.24
2020-01-02 09:00:00 UTC,20.58,32.55,34.39,54050.1,-57.43,59.57,56.73,32.47
2020-01-02 10:00:00 UTC,21.73,35.65,37.74,54110.07,-58,57.43,57.57,35.22
2020-01-02 11:00:00 UTC,21.97,36.48,38.74,54170.07,-57.4,55.63,57.17,36.09
2020-01-02 12:00:00 UTC,20.74,34.5,36.54,54230.17,-58.53,53.77,56.47,34.4
2020-01-02 13:00:00 UTC,21.66,36.42,38.61,54290.07,-58.13,52.97,57.93,36.12
2020-01-02 14:00:00 UTC,29.67,48.7,51.81,54350.1,-58.23,53.8,59.57,44.29
2020-01-02 15:00:00 UTC,24.8,41.32,43.83,54410.1,-58.57,53.37,59.57,39.53
2020-01-02 16:00:00 UTC,24.24,39.6,42.05,54470.3,-59.23,53.03,60.73,38.79
2020-01-02 17:00:00 UTC,25.59,40.56,42.58,54530.27,-59.37,54.23,60.67,39.22
2020-01-02 18:00:00 UTC,29.56,49.2,52.07,54590.13,-58.9,57.6,58.4,43.99
2020-01-02 19:00:00 UTC,30.77,50.43,53.15,54650.07,-57.83,60.53,55.07,44.2
2020-01-02 20:00:00 UTC,31.35,52.11,55.02,54710.03,-57.77,62.1,53.47,44.82
2020-01-02 21:00:00 UTC,28.54,45.89,48.2,54770.17,-58.7,66.4,47.73,40.61
2020-01-02 22:00:00 UTC,22.18,33.85,35.13,54830.1,-57.6,67.9,43.8,32.96
2020-01-02 23:00:00 UTC,16.97,26.07,27.02,54890.33,-57.9,67.47,42.23,26.06
2020-01-03 00:00:00 UTC,22.89,36.38,38.27,54950.07,-57.7,65.67,45.53,33.95
2020-01-03 01:00:00 UTC,44.38,77.54,83.35,55010.07,-58.4,63.07,51.37,55.68
2020-01-03 02:00:00 UTC,48.76,84.52,90.5,55070.13,-57.17,61.33,52.83,58.89
2020-01-03 03:00:00 UTC,49.6,85.45,91.46,55130.23,-57.03,59.63,54.43,59.82
2020-01-03 04:00:00 UTC,43.81,77.59,83.83,55190.1,-58.8,58.3,57.07,57.15
2020-01-03 05:00:00 UTC,41.74,74.82,80.88,55250.07,-58.4,56.77,57.73,56.51
2020-01-03 06:00:00 UTC,39.06,70.04,75.47,55310.03,-60.4,56.07,58.63,54.76
2020-01-03 07:00:00 UTC,36.17,65.36,70.2,55370.03,-59.33,55.93,57.4,52.69
2020-01-03 08:00:00 UTC,33.66,60.33,65.19,55430.07,-60.2,55,56.9,50.54
2020-01-03 09:00:00 UTC,31.86,56.6,60.9,55490.13,-60.43,54.07,56.23,48.9
2020-01-03 10:00:00 UTC,31.45,56.17,60.41,55550.07,-59.93,53.3,56.07,48.76
2020-01-03 11:00:00 UTC,29.03,51.95,55.95,55610.9,-55.41,53,56.17,46.43
2020-01-03 12:00:00 UTC,27.59,49.24,52.83,55670.17,-55.63,52.03,56.2,44.92
2020-01-03 13:00:00 UTC,26.71,46.98,50.32,55730.2,-56.03,51.4,56.33,43.71
2020-01-03 14:00:00 UTC,26.85,46.97,50.65,55790.13,-55.67,51,56.3,43.79
2020-01-03 15:00:00 UTC,29.5,51.11,54.52,55850.2,-56.1,50.97,57,46.25
2020-01-03 16:00:00 UTC,33.52,58.86,62.98,55910.1,-56.73,52.83,59.1,50.28
2020-01-03 17:00:00 UTC,28.65,50.68,54.22,55970.07,-55.9,59.37,55.37,44.6
2020-01-03 18:00:00 UTC,30.47,53.81,57.72,56030.07,-56.07,65.3,50.57,45.11
2020-01-03 19:00:00 UTC,30.86,54.16,57.94,56090.07,-55.2,68.43,47.03,44.57
2020-01-03 20:00:00 UTC,33.83,58.04,61.61,56150.1,-55.4,70.07,44.1,45.9
2020-01-03 21:00:00 UTC,35.62,61.2,65.01,56210.03,-53.87,71.43,42.37,47.03
2020-01-03 22:00:00 UTC,37.14,63.7,68.05,56270.03,-55.93,72.8,41.7,47.8
2020-01-03 23:00:00 UTC,37.32,64.06,68.33,56330.07,-53.47,72.2,41.83,48.05
2020-01-04 00:00:00 UTC,38.98,67.1,71.73,56390.03,-53.7,70.03,45.37,49.68
2020-01-04 01:00:00 UTC,40.25,69.27,74.12,56450.07,-54.57,66.47,49.47,51.37
2020-01-04 02:00:00 UTC,39.56,68.96,73.74,56510.07,-55.13,63.27,52.43,52.15
2020-01-04 03:00:00 UTC,44,77.29,83,56570.03,-55.13,60.6,55.63,56.33
2020-01-04 04:00:00 UTC,47.05,82.4,88.57,56630.17,-53,59.1,56.33,58.87
2020-01-04 05:00:00 UTC,46.7,82.01,88.28,56690.03,-55,57.73,56.83,59.2
2020-01-04 06:00:00 UTC,45.25,79.65,85.78,56750.03,-54.87,56.57,57.3,58.64
2020-01-04 07:00:00 UTC,30.68,54.82,59,56810.07,-54.43,56.03,58.07,47.09
2020-01-04 08:00:00 UTC,25.73,45.1,48.4,56870.03,-54.43,55.57,56.77,41.77
2020-01-04 09:00:00 UTC,25.91,45.66,48.94,56930.03,-54.6,54.57,56.57,42.39
2020-01-04 10:00:00 UTC,26.49,46.64,49.94,56990.03,-55.77,54,57.1,43.07
2020-01-04 11:00:00 UTC,25.58,45.01,48.33,57050.1,-55.93,53.37,57.1,42.14
2020-01-04 12:00:00 UTC,24.92,44.15,47.07,57110.1,-55.2,52.83,56.97,41.83
2020-01-04 13:00:00 UTC,26.01,45.81,48.88,57170.1,-56.1,52,57.4,42.85
2020-01-04 14:00:00 UTC,28.36,49.82,53.26,57230.07,-54.83,52,57.9,45.32
2020-01-04 15:00:00 UTC,31.43,55.6,59.9,57290.03,-56.2,52.8,58.87,48.47
2020-01-04 16:00:00 UTC,32.49,56.79,60.88,57350.1,-54.83,56.23,58.73,48.6
2020-01-04 17:00:00 UTC,37.01,64.35,68.74,57410.03,-55.53,64.1,53.17,50.22
2020-01-04 18:00:00 UTC,22.15,37.08,39.55,57470.07,-56.27,70.13,45,33.34
2020-01-04 19:00:00 UTC,17.16,27.82,29.5,57530.03,-55.53,74.13,39.4,27.32
2020-01-04 20:00:00 UTC,21.74,35.26,37.19,57590.03,-54.23,76.13,36.77,32.81
2020-01-04 21:00:00 UTC,21.69,35.63,37.74,57650.03,-54.83,76.7,36.9,32.44
2020-01-04 22:00:00 UTC,9.21,14.56,15.35,57710.1,-54.9,74.97,39.43,14.56
2020-01-04 23:00:00 UTC,7.95,12.42,13.1,57770.1,-54.87,73.07,43.17,12.42
2020-01-05 00:00:00 UTC,7.63,11.83,12.59,57830.03,-55.57,69.73,47.57,11.83
2020-01-05 01:00:00 UTC,6.92,10.86,11.36,57890.07,-56.77,66.8,51.4,10.86
2020-01-05 02:00:00 UTC,13.3,18.89,19.56,57950.1,-54.93,64.43,53.7,17.3
2020-01-05 03:00:00 UTC,8.53,12.49,13.11,58010.07,-54.9,63.07,55.37,12.49
2020-01-05 04:00:00 UTC,11.41,17.93,18.82,58070.07,-54.9,61.6,57.07,17.93
2020-01-05 05:00:00 UTC,13.17,20.92,22.09,58130.03,-54.73,60,58.63,20.92
2020-01-05 06:00:00 UTC,14.59,23.72,25.09,58190.07,-53.93,59,59.73,23.72
2020-01-05 07:00:00 UTC,16.68,27.84,29.28,58250.1,-55.07,58.03,59.77,27.83
2020-01-05 08:00:00 UTC,18.09,31.61,33.7,58310.03,-55.57,57.17,61.57,31.57
2020-01-05 09:00:00 UTC,15.61,26.56,28.26,58370.13,-55.27,56.83,61.17,26.56
2020-01-05 10:00:00 UTC,13.74,22.21,23.42,58430.1,-53.93,55.47,60.87,22.21
2020-01-05 11:00:00 UTC,13.2,21.2,22.25,58490.1,-54.8,54,60.73,21.2
2020-01-05 12:00:00 UTC,12.21,19.72,20.67,58550.03,-55.03,53.1,63.9,19.72
2020-01-05 13:00:00 UTC,13.97,24.34,26.28,58610.03,-55.03,54.8,64.7,24.34
2020-01-05 14:00:00 UTC,13.78,26.08,28.46,58670.17,-55.67,56.1,63.77,26.08
2020-01-05 15:00:00 UTC,8.83,15.72,17,58730.03,-56.23,55.4,61.53,15.72
2020-01-05 16:00:00 UTC,6.54,11.06,12,58790.03,-55.97,57.6,58.33,11.06
2020-01-05 17:00:00 UTC,7.49,12.58,13.7,58850.07,-55.63,61.83,54.17,12.58
2020-01-05 18:00:00 UTC,10.79,19.03,20.5,58910.07,-53.53,61.93,56.03,19.03
2020-01-05 19:00:00 UTC,10.25,17,18.08,58970.1,-55.17,67.27,49.2,17
2020-01-05 20:00:00 UTC,10.24,16.38,17.39,59030.17,-55.17,69.8,42.9,16.38
2020-01-05 21:00:00 UTC,7.58,11.56,12.3,59090.03,-55.43,69.6,40.13,11.56
2020-01-05 22:00:00 UTC,3.23,4.68,4.96,59150.13,-54.93,69.83,37.47,4.68
2020-01-05 23:00:00 UTC,2.61,3.67,3.88,59210.1,-54.3,69,35.8,3.67
2020-01-06 00:00:00 UTC,4.2,5.77,6.04,59270.07,-54.5,66.2,38.1,5.77
2020-01-06 01:00:00 UTC,4.04,5.71,6.02,59330.03,-54.67,63.63,43.53,5.71
2020-01-06 02:00:00 UTC,6.26,9.3,9.7,59390.03,-54.7,62,46.47,9.3
2020-01-06 03:00:00 UTC,5.51,8.5,9.03,59450.17,-54.27,60.87,45.4,8.5
2020-01-06 04:00:00 UTC,8.13,12.4,12.99,59510.1,-55.17,59.37,47.67,12.4
2020-01-06 05:00:00 UTC,9.47,14.28,15.05,59570.07,-56,58.57,49,14.28
2020-01-06 06:00:00 UTC,10.19,15.28,16.08,59630.03,-55.03,57.8,49.97,15.28
2020-01-06 07:00:00 UTC,9.64,14.75,15.61,59690.07,-55.77,54.97,52.17,14.75
2020-01-06 08:00:00 UTC,20.62,35.85,38.52,59750.03,-55.63,52.07,58.23,35.06
2020-01-06 09:00:00 UTC,24.41,44.71,48.67,59810.1,-55.67,52.97,61.83,41.97
2020-01-06 10:00:00 UTC,21.99,41.12,44.73,59870.1,-56.1,53.13,63.2,39.49
2020-01-06 11:00:00 UTC,20.75,39.57,43.01,59930.07,-57.03,54.87,62.2,38.32
2020-01-06 12:00:00 UTC,19.97,37.96,41.17,59990.1,-56.5,56,60.33,37.1
2020-01-06 13:00:00 UTC,18.46,35.22,38.33,60050.07,-55.6,56.03,59.67,34.9
2020-01-06 14:00:00 UTC,17.35,32.69,35.5,60110.07,-56.23,56.4,60.27,32.58
2020-01-06 15:00:00 UTC,16.34,30.9,33.53,60170.03,-56,56.3,60.83,30.89
2020-01-06 16:00:00 UTC,16.77,31.56,34.5,60230.1,-55.47,56.53,60.87,31.53
2020-01-06 17:00:00 UTC,17.09,33.01,35.98,60290.07,-54.63,56.73,60.4,32.9
2020-01-06 18:00:00 UTC,17.92,35.25,38.56,60350.07,-55.83,57.07,61.07,34.95
2020-01-06 19:00:00 UTC,17.76,34.51,37.68,60410.1,-56.1,58.4,59.93,34.24
2020-01-06 20:00:00 UTC,18.71,35.7,38.72,60470.07,-56.7,59.23,58.03,35.1
2020-01-06 21:00:00 UTC,18.19,34.11,37.08,60530.1,-57.6,60.13,56.33,33.78
2020-01-06 22:00:00 UTC,18.22,33.79,36.38,60590.03,-54.97,61.5,53.5,33.48
2020-01-06 23:00:00 UTC,17.57,32.24,35.2,60650.07,-53.5,62.2,51.43,32.1
2020-01-07 00:00:00 UTC,17.51,32.02,34.32,60710.07,-53.8,61.7,51.73,31.9
2020-01-07 01:00:00 UTC,19.64,35.24,37.97,60770.1,-53.97,59.33,54.5,34.68
2020-01-07 02:00:00 UTC,22.35,39.43,42.55,60830.1,-53.3,57.13,56,37.82
2020-01-07 03:00:00 UTC,24.24,42.72,46.07,60890.13,-54.4,55.6,56.1,40.11
2020-01-07 04:00:00 UTC,31.32,54,57.92,60950.07,-54.23,54.2,56.1,46.78
2020-01-07 05:00:00 UTC,42.54,71.46,76.42,61010.1,-54.4,52.73,55.6,56
2020-01-07 06:00:00 UTC,37.7,63.34,67.45,61070.03,-54.37,51.8,55.93,52.8
2020-01-07 07:00:00 UTC,34.3,60.32,65.14,61130.07,-53.2,50.87,56.87,51.41
2020-01-07 08:00:00 UTC,19.65,34.55,36.89,61190.1,-54.3,49.77,57.6,34.34
2020-01-07 09:00:00 UTC,18.15,31.86,34.37,61250.03,-55.23,49.03,58,31.85
2020-01-07 10:00:00 UTC,18.78,32.08,34.43,61310.03,-55.07,48.87,58.5,32.07
2020-01-07 11:00:00 UTC,16.1,25.73,27.17,61370.07,-55.37,48.03,59.37,25.73
2020-01-07 12:00:00 UTC,15.39,24.21,25.4,61430.17,-53.8,48,59.17,24.21
2020-01-07 13:00:00 UTC,17.12,27.16,28.75,61490.07,-54.2,47.63,58.6,27.14
2020-01-07 14:00:00 UTC,15.94,25.82,27.47,61550.1,-54.1,47.63,59.67,25.79
2020-01-07 15:00:00 UTC,18.1,29.83,31.8,61610.13,-53.83,48.4,60.6,29.83
2020-01-07 16:00:00 UTC,18.07,30.53,32.48,61670.17,-53.93,48.07,62.13,30.53
2020-01-07 17:00:00 UTC,21.09,36.15,38.85,61730.07,-53.97,50.4,63.37,35.9
2020-01-07 18:00:00 UTC,22.13,38.15,40.71,61790.1,-53.17,52.9,61.77,37.37
2020-01-07 19:00:00 UTC,27.25,48.04,51.67,61850.07,-53.93,54.2,62.07,43.8
2020-01-07 20:00:00 UTC,24.99,44.04,47.14,61910.1,-53.97,55.4,60.43,41.14
2020-01-07 21:00:00 UTC,27.88,48.61,52.24,61970.03,-54.63,57.37,57.23,43.7
2020-01-07 22:00:00 UTC,27.4,46.99,50.18,62030.07,-53.97,58.73,54.07,42.6
2020-01-07 23:00:00 UTC,27.88,48.51,52.13,62090.03,-53.97,58.13,54.63,43.51
2020-01-08 00:00:00 UTC,28.72,50.86,54.43,62150.03,-52.73,57.73,55.07,44.9
2020-01-08 01:00:00 UTC,29.66,53.71,57.65,62210.1,-53.8,56.5,56.63,46.7
2020-01-08 02:00:00 UTC,31.76,58.51,63.3,62270.07,-54.53,55.73,58.07,49.46
2020-01-08 03:00:00 UTC,30.65,58.1,63.16,62330.07,-53.27,55.93,57.57,49.27
2020-01-08 04:00:00 UTC,29.58,56.76,61.79,62390.03,-53.3,55.13,58,48.67
2020-01-08 05:00:00 UTC,26.58,49.8,54.32,62450.1,-54.33,55,58.33,44.81
2020-01-08 06:00:00 UTC,28.98,54.71,59.39,62510.13,-56.17,55.2,58,47.52
2020-01-08 07:00:00 UTC,27.51,51.72,56.5,62570.03,-55.67,55.57,58.6,45.81
2020-01-08 08:00:00 UTC,27.13,52.8,57.88,62630.03,-54.2,55.67,59,46.44
2020-01-08 09:00:00 UTC,28.22,55.6,61.3,62690.1,-54.77,55.9,59.03,47.96
2020-01-08 10:00:00 UTC,24.51,48.01,53.06,62750.03,-54.07,55.2,60,43.62
2020-01-08 11:00:00 UTC,21.35,42.12,46.5,62810.13,-54.17,55,59.87,40.1
2020-01-08 12:00:00 UTC,18.79,36.05,39.22,62870.03,-54.67,54.67,59.9,35.69
2020-01-08 13:00:00 UTC,15.86,28.64,31.15,62930.07,-53.83,54.3,59.7,28.63
2020-01-08 14:00:00 UTC,16.56,31.18,33.77,62990.03,-53.87,54.5,59.7,30.89
2020-01-08 15:00:00 UTC,18.09,34.82,38.18,63050.03,-53.17,53.97,61.17,34.65
2020-01-08 16:00:00 UTC,19,37.53,41.21,63110.03,-53.3,53.83,62.33,36.97
2020-01-08 17:00:00 UTC,18.76,36.4,39.9,63170.03,-54.6,54.47,62.73,35.86
2020-01-08 18:00:00 UTC,17.45,34.75,38.54,63230.07,-52.93,56.17,60.7,34.34
2020-01-08 19:00:00 UTC,15.82,29.97,32.82,63290.1,-53.73,57.57,58.37,29.97
2020-01-08 20:00:00 UTC,14.68,27.86,30.45,63350.03,-54.7,59.23,56.57,27.86
2020-01-08 21:00:00 UTC,14.23,26.13,28.06,63410.03,-53.2,60.9,54.9,26.11
2020-01-08 22:00:00 UTC,13.36,24.53,26.88,63470.1,-53.4,62.57,52.87,24.53
2020-01-08 23:00:00 UTC,16.17,27.99,29.83,63530.07,-52.53,63.73,50.1,27.77
2020-01-09 00:00:00 UTC,21.52,35.39,37.59,63590.03,-53.43,62.23,51.7,34.58
2020-01-09 01:00:00 UTC,25.13,40.96,43.52,63650.03,-53.8,59.77,54.83,38.17
2020-01-09 02:00:00 UTC,23.01,38.73,41.24,63710.03,-52.73,59,56.03,37.04
2020-01-09 03:00:00 UTC,17.74,30.93,33.28,63770.03,-53.3,57.97,57.4,30.87
2020-01-09 04:00:00 UTC,14.64,25.23,27.12,63830.07,-52.7,58,57.37,25.21
2020-01-09 05:00:00 UTC,14.32,24.85,26.72,63890.1,-52.5,57.1,58.07,24.85
2020-01-09 06:00:00 UTC,18.25,31.62,34.05,63950.07,-52.93,57,58,31.08
2020-01-09 07:00:00 UTC,15.92,27.83,30.04,64010.07,-52.07,56.8,58.87,27.83
2020-01-09 08:00:00 UTC,16.88,29.57,31.66,64070.03,-52.77,55.97,59.83,29.57
2020-01-09 09:00:00 UTC,17.18,30.03,32.36,64130.13,-51.97,55.6,60.47,30.03
2020-01-09 10:00:00 UTC,16.81,29.34,31.47,64190.07,-52.73,55.93,60.2,29.34
2020-01-09 11:00:00 UTC,17.85,31.8,34.16,64250.07,-52.53,55.53,60.77,31.78
2020-01-09 12:00:00 UTC,17.45,31.3,33.7,64310.03,-52,55.97,60.27,31.29
2020-01-09 13:00:00 UTC,17.9,32.25,34.66,64370.03,-52.97,54.97,61.97,32.16
2020-01-09 14:00:00 UTC,18.12,33.14,35.72,64430.03,-52.83,54.87,62.37,32.95
2020-01-09 15:00:00 UTC,15.23,27.86,30.13,64490.03,-51.93,54.53,62.9,27.74
2020-01-09 16:00:00 UTC,13.07,23.77,25.62,64550.07,-51.73,54.77,63.93,23.77
2020-01-09 17:00:00 UTC,14.44,26.13,28.29,64610.07,-51.97,55.63,63.6,26.13
2020-01-09 18:00:00 UTC,14.04,25.39,27.42,64670.03,-53.17,56.67,62.1,25.39
2020-01-09 19:00:00 UTC,13.95,25.23,27.42,64730.13,-52.07,57.77,61.1,25.22
2020-01-09 20:00:00 UTC,8.32,14.63,15.75,64790.13,-52.3,61.27,55.43,14.63
2020-01-09 21:00:00 UTC,3.79,6.5,7.06,64850.03,-51.7,63.83,49.67,6.5
2020-01-09 22:00:00 UTC,4.58,7.81,8.6,64910.07,-51.73,63.97,48.93,7.81
2020-01-09 23:00:00 UTC,4.24,7.09,7.53,64970.03,-51.97,63.17,49,7.09
2020-01-10 00:00:00 UTC,5,8.52,8.99,65030.1,-51.6,61.13,52.47,8.52
2020-01-10 01:00:00 UTC,6.84,10.58,11.26,65090.1,-51.47,59.53,55.17,10.58
2020-01-10 02:00:00 UTC,8.58,12.84,13.58,65150.03,-51.47,58.4,56.73,12.84
2020-01-10 03:00:00 UTC,12.08,18.48,19.45,65210.07,-51.33,57.47,58.97,18.48
2020-01-10 04:00:00 UTC,9.78,14.77,15.53,65270.07,-53,56.83,58.67,14.77
2020-01-10 05:00:00 UTC,8.32,12.55,13.26,65330.03,-52.87,56,58.73,12.55
2020-01-10 06:00:00 UTC,11.01,16.27,17.25,65390.07,-52.4,55.23,57.9,16.27
2020-01-10 07:00:00 UTC,14.97,23.27,24.64,65450.03,-51.6,53.43,57.9,23.27
2020-01-10 08:00:00 UTC,11.53,17.21,18.02,65510.03,-52.77,52.27,58.4,17.21
2020-01-10 09:00:00 UTC,12.09,18.02,18.79,65570.07,-52.63,51.9,59.6,18.02
2020-01-10 10:00:00 UTC,8.51,12.29,12.77,65630.03,-52.23,50.97,62.13,12.29
2020-01-10 11:00:00 UTC,8.23,12.16,12.71,65690.07,-52.8,51.9,60.37,12.16
2020-01-10 12:00:00 UTC,9.08,13.58,14.23,65750.03,-51.5,50.97,58.77,13.58
2020-01-10 13:00:00 UTC,10.09,15.87,16.85,65810.03,-52.1,50.93,59.97,15.87
2020-01-10 14:00:00 UTC,10.73,16.93,17.93,65870.07,-51.67,50.6,59.7,16.93
2020-01-10 15:00:00 UTC,9.9,15.02,15.67,65930.03,-52.23,49.3,58.93,15.02
2020-01-10 16:00:00 UTC,11.37,17.56,18.37,65990.17,-51.87,50.43,61.13,17.56
2020-01-10 17:00:00 UTC,11.16,16.43,16.98,66050.03,-52.83,55.37,60.07,16.43
2020-01-10 18:00:00 UTC,14.26,21.49,22.5,66110.1,-54.2,61.8,52.03,21.49
2020-01-10 19:00:00 UTC,14.77,22.71,23.66,66170.03,-52.3,62.27,48.63,22.71
2020-01-10 20:00:00 UTC,16.2,24.8,25.98,66230.17,-53.47,62.37,48.8,24.8
2020-01-10 21:00:00 UTC,17.57,27.22,28.38,66290.07,-52.87,64.57,46.13,27.22
2020-01-10 22:00:00 UTC,18.14,28.22,29.4,66350.03,-52.37,65.8,43.4,28.21
2020-01-10 23:00:00 UTC,19.59,30.33,31.67,66410.03,-51.77,64.9,44.4,30.25
2020-01-11 00:00:00 UTC,21.06,32.62,34.25,66470.1,-51.87,63.5,46.27,32.04
2020-01-11 01:00:00 UTC,28.21,43.58,45.48,66530.07,-51.63,60.93,50.13,39.92
2020-01-11 02:00:00 UTC,26.77,41.56,43.61,66590.07,-51.67,58.1,53.4,39.21
2020-01-11 03:00:00 UTC,22.2,34.94,36.4,66650.2,-51.9,56.27,55.77,34.42
2020-01-11 04:00:00 UTC,19.64,31.15,32.65,66710.07,-52.3,54.5,56.13,31.14
2020-01-11 05:00:00 UTC,16.94,26.97,28.16,66770.1,-52.33,53.57,56.27,26.97
2020-01-11 06:00:00 UTC,18.66,28.9,30.33,66830.2,-51.23,53,56.63,28.9
2020-01-11 07:00:00 UTC,17.61,27.57,29.01,66890.1,-51.5,53.5,57.17,27.38
2020-01-11 08:00:00 UTC,16.74,25.7,27.02,66950.03,-52.37,54.57,56.83,25.7
2020-01-11 09:00:00 UTC,15.49,23.43,24.52,67010.07,-51.13,54.1,56,23.43
2020-01-11 10:00:00 UTC,14.33,21.73,22.75,67070.03,-51.83,52.6,56.5,21.73
2020-01-11 11:00:00 UTC,13.85,20.5,21.48,67130.07,-52.1,52.8,57,20.5
2020-01-11 12:00:00 UTC,12.98,19.28,20.23,67190.07,-50.47,53,56.77,19.28
2020-01-11 13:00:00 UTC,14.14,21.12,22.08,67250.03,-51.73,52.03,57.03,21.12
2020-01-11 14:00:00 UTC,13.41,20,21.02,67310.2,-51.73,51.17,57.27,20
2020-01-11 15:00:00 UTC,19.37,29.42,30.76,67370.03,-52.27,51.4,56.8,29.42
2020-01-11 16:00:00 UTC,16.27,24.42,25.56,67430.03,-51.37,55.2,55.57,24.42
2020-01-11 17:00:00 UTC,21.94,33.57,35.17,67490.07,-52.1,58.37,53.63,33.38
2020-01-11 18:00:00 UTC,21.34,33.47,35.23,67550.03,-51.87,62.93,50.37,32.69
2020-01-11 19:00:00 UTC,10.85,16.49,17.22,67610.07,-52.23,68.83,44.13,16.49
2020-01-11 20:00:00 UTC,4.71,7,7.33,67670.07,-52.23,70.63,39.37,7
2020-01-11 21:00:00 UTC,4.82,6.87,7.22,67730.03,-50.97,68.87,39.73,6.87
2020-01-11 22:00:00 UTC,4.46,6.4,6.72,67790.03,-52,68.1,38.97,6.4
2020-01-11 23:00:00 UTC,3.75,5.45,5.74,67850.1,-51.43,67.7,39.43,5.45
2020-01-12 00:00:00 UTC,2.79,3.93,4.13,67910.17,-50.53,66.03,41.33,3.93
2020-01-12 01:00:00 UTC,2.83,3.94,4.19,67970.03,-51.53,63,45.3,3.94
2020-01-12 02:00:00 UTC,5.63,7.91,8.33,68030.03,-51.03,59.73,49,7.91
2020-01-12 03:00:00 UTC,14.49,20.26,21.07,68090.07,-50.8,57.8,51.43,20.25
2020-01-12 04:00:00 UTC,22.91,32.18,33.35,68150.03,-49.53,56.53,52.7,30.67
2020-01-12 05:00:00 UTC,16.94,24.19,25.12,68210.1,-49.1,54.93,54,24.19
2020-01-12 06:00:00 UTC,32.34,45.7,47.31,68270.13,-49.47,53.5,54.87,40.66
2020-01-12 07:00:00 UTC,31.01,43.89,45.27,68330.07,-49.43,52.4,54.47,41.68
2020-01-12 08:00:00 UTC,20.21,28.25,29.25,68390.03,-50.1,51.57,55.43,28.24
2020-01-12 09:00:00 UTC,22.53,32.05,33.3,68450.1,-49.77,51,55.97,31.87
2020-01-12 10:00:00 UTC,18.7,26.56,27.61,68510.1,-49.97,50.63,55.83,26.56
