created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2020-10-25 00:00:00 UTC,8.71,12.64,13.44,188,-62,78.8,22.4,12.64
2020-10-25 00:10:00 UTC,8.06,11.7,12.55,198,-62.8,77.6,23.8,11.7
2020-10-25 00:20:00 UTC,7.63,10.85,11.47,208,-62,77.2,25,10.85
2020-10-25 00:30:00 UTC,7.35,10.65,11.19,218,-61.4,77,25.6,10.65
2020-10-25 00:40:00 UTC,6.87,9.55,10.26,228,-66.6,76.6,26.4,9.55
2020-10-25 00:50:00 UTC,6.4,9.09,9.55,238,-63.6,76.2,27,9.09
2020-10-25 01:00:00 UTC,6.73,8.98,9.55,248,-65.2,76,27,8.98
2020-10-25 01:10:00 UTC,6.64,9.56,10.33,258,-67.4,76,27,9.56
2020-10-25 01:20:00 UTC,6.59,9.38,9.86,268,-65.6,76,27.2,9.38
2020-10-25 01:30:00 UTC,6.49,9.37,9.95,278,-67,75.8,27.4,9.37
2020-10-25 01:40:00 UTC,6.76,9.47,10,288,-65.6,75,27.4,9.47
2020-10-25 01:50:00 UTC,6.61,9.52,9.93,298,-66,75,27.4,9.52
2020-10-25 02:00:00 UTC,6.72,9.39,9.92,308,-64,74.8,27.6,9.39
2020-10-25 02:10:00 UTC,7.02,10.06,10.61,318,-65.4,73,28.4,10.06
2020-10-25 02:20:00 UTC,7.28,10.56,11.11,328,-59,72.8,29,10.56
2020-10-25 02:30:00 UTC,7.4,10.49,11.32,338,-60.8,72.8,29,10.49
2020-10-25 02:40:00 UTC,7.25,10.48,11.16,348,-64.4,72.2,29,10.48
2020-10-25 02:50:00 UTC,7.1,10.47,11.22,358,-61.6,72,29.2,10.47
2020-10-25 03:00:00 UTC,7.04,10.08,10.86,368,-60.4,72,30,10.08
2020-10-25 03:10:00 UTC,6.97,9.81,10.47,378,-59.8,71.4,30.4,9.81
2020-10-25 03:20:00 UTC,6.93,10.09,10.92,388,-60.4,71,31.2,10.09
2020-10-25 03:30:00 UTC,6.75,10.3,11.27,398,-60.2,70,31.6,10.3
2020-10-25 03:40:00 UTC,6.69,10.08,11.27,408,-60.6,70,31.8,10.08
2020-10-25 03:50:00 UTC,6.72,10.03,10.78,418,-58.2,70,31.2,10.03
2020-10-25 04:00:00 UTC,6.76,10.47,11.4,428,-60.2,69.6,31.4,10.47
2020-10-25 04:10:00 UTC,7.16,11.12,12.05,438,-60.2,69,32,11.12
2020-10-25 04:20:00 UTC,6.74,10.35,11.1,448,-58.6,69,32,10.35
2020-10-25 04:30:00 UTC,7.09,11.06,11.9,458,-57.6,68,32.8,11.06
2020-10-25 04:40:00 UTC,6.81,10.62,11.5,468,-57.6,68.4,32.4,10.62
2020-10-25 04:50:00 UTC,6.84,10.71,11.42,478,-57.8,68,33,10.71
2020-10-25 05:00:00 UTC,7.34,11.94,12.78,488,-58.6,68,33.8,11.94
2020-10-25 05:10:00 UTC,7.34,12.03,12.67,498,-58.2,68,33.6,12.03
2020-10-25 05:20:00 UTC,7.29,12.01,13.14,508,-59,68,33.4,12.01
2020-10-25 05:30:00 UTC,7.13,11.2,11.86,518,-61.4,68,33.4,11.2
2020-10-25 05:40:00 UTC,6.69,10.66,11.52,528,-59.6,68,34,10.66
2020-10-25 05:50:00 UTC,6.42,10,10.38,538,-58.2,67.8,34,10
2020-10-25 06:00:00 UTC,6.72,10.56,11.34,548,-61.75,68,34,10.56
2020-10-25 06:10:00 UTC,6.67,10.69,11.5,558,-61.2,67.4,34,10.69
2020-10-25 06:20:00 UTC,7.04,11.13,12.03,568,-61.2,67,34,11.13
2020-10-25 06:30:00 UTC,6.87,11.08,11.88,578,-61.6,67,34.8,11.08
2020-10-25 06:40:00 UTC,7.17,11,11.97,588,-61,66.6,35.2,11
2020-10-25 06:50:00 UTC,7.26,11.21,11.71,598,-59,66,35.2,11.21
2020-10-25 07:00:00 UTC,7.09,11.37,12.05,608,-58.2,66,35.8,11.37
2020-10-25 07:10:00 UTC,7.27,10.83,11.49,618,-58.2,66,35.4,10.83
2020-10-25 07:20:00 UTC,7.82,11.64,12.83,628,-59.4,66,36,11.64
2020-10-25 07:30:00 UTC,7.71,11.21,11.95,638,-60.2,65.4,36,11.21
2020-10-25 07:40:00 UTC,7.85,11.75,12.76,648,-60.8,66,36,11.75
2020-10-25 07:50:00 UTC,7.49,10.69,11.36,658,-63.6,65.8,36,10.69
2020-10-25 08:00:00 UTC,7.27,10.89,11.89,668,-60,65.6,36,10.89
2020-10-25 08:10:00 UTC,7.3,10.94,11.71,678,-60.2,65.2,36,10.94
2020-10-25 08:20:00 UTC,7.44,11.08,11.59,688,-61.6,65.4,36,11.08
2020-10-25 08:30:00 UTC,7.17,10.93,11.42,698,-61.4,65,36,10.93
2020-10-25 08:40:00 UTC,7.11,10.59,11.33,708,-62.8,65,37,10.59
2020-10-25 08:50:00 UTC,7.15,10.73,11.42,718,-62.8,65,36,10.73
2020-10-25 09:00:00 UTC,7.27,10.69,11.42,728,-62.2,65,36.2,10.69
2020-10-25 09:10:00 UTC,7.24,10.92,11.54,738,-59.4,64.6,37,10.92
2020-10-25 09:20:00 UTC,7.52,10.5,11.25,748,-60.4,63.6,38,10.5
2020-10-25 09:30:00 UTC,7.71,10.47,11.32,758,-62,63.4,39.4,10.47
2020-10-25 09:40:00 UTC,7.59,10.48,11.01,768,-63.4,63.6,38.8,10.48
2020-10-25 09:50:00 UTC,7,9.93,10.54,778,-63.2,64,38.2,9.93
2020-10-25 10:00:00 UTC,6.63,9.98,11.06,788,-64,64,37.4,9.98
2020-10-25 10:10:00 UTC,6.97,10.62,11.03,798,-63.8,64,38,10.62
2020-10-25 10:20:00 UTC,6.43,9.82,10.81,808,-63.4,64,37.8,9.82
2020-10-25 10:30:00 UTC,7.28,10.25,10.91,818,-62.8,64,38,10.25
2020-10-25 10:40:00 UTC,7.26,10.18,11.09,828,-62,63.2,38.6,10.18
2020-10-25 10:50:00 UTC,7.36,10.53,11.18,838,-62,63,39.8,10.53
2020-10-25 11:00:00 UTC,7.14,10.29,11.02,848,-61,63,40.6,10.29
2020-10-25 11:10:00 UTC,7.14,10.21,11.21,858,-61.4,63.2,39.6,10.21
2020-10-25 11:20:00 UTC,7.16,10.38,11.31,868,-59,64,38.6,10.38
2020-10-25 11:30:00 UTC,7.42,10.59,11.67,878,-59.4,64,38.4,10.59
2020-10-25 11:40:00 UTC,7.74,10.69,11.16,888,-60,63,39,10.69
2020-10-25 11:50:00 UTC,7.3,10.51,11.31,898,-59.6,63,39,10.51
2020-10-25 12:00:00 UTC,7.29,10.5,11.26,908,-58.4,63,39,10.5
2020-10-25 12:10:00 UTC,6.98,10.08,11.05,918,-58.8,63,39,10.08
2020-10-25 12:20:00 UTC,7.38,10.3,11.25,928,-58.2,63,39,10.3
2020-10-25 12:30:00 UTC,7.4,10.37,11.21,938,-59,63.2,39,10.37
2020-10-25 12:40:00 UTC,7.3,10.27,11.23,948,-59.4,63,39,10.27
2020-10-25 12:50:00 UTC,7.69,10.79,11.57,958,-60,63,39,10.79
2020-10-25 13:00:00 UTC,8,11.39,12.59,968,-59.4,62.8,40,11.39
2020-10-25 13:10:00 UTC,7.92,11.92,13.15,978,-59.4,62.4,40,11.92
2020-10-25 13:20:00 UTC,8.17,12.13,13.08,988,-60,63,39.4,12.13
2020-10-25 13:30:00 UTC,7.9,11.33,12.06,998,-62.2,63,39,11.33
2020-10-25 13:40:00 UTC,8.09,12.16,13.46,1008,-62.4,62.8,39.4,12.16
2020-10-25 13:50:00 UTC,7.88,11.14,12.01,1018,-61.8,63,39.4,11.14
2020-10-25 14:00:00 UTC,8.24,12.05,12.86,1028,-61.4,63,39,12.05
2020-10-25 14:10:00 UTC,8.03,11.57,12.55,1038,-61.8,62.8,39,11.57
2020-10-25 14:20:00 UTC,8.03,11.87,12.55,1048,-58.2,62,39.6,11.87
2020-10-25 14:30:00 UTC,7.92,11.28,12.15,1058,-59.6,62,39.2,11.28
2020-10-25 14:40:00 UTC,8.01,11.44,12.69,1068,-61.2,62,39.4,11.44
2020-10-25 14:50:00 UTC,7.89,11.66,12.74,1078,-64.4,61.4,41.2,11.66
2020-10-25 15:00:00 UTC,7.71,11.66,12.67,1088,-65.8,62,40.6,11.66
2020-10-25 15:10:00 UTC,8.14,12.22,13.03,1098,-66.2,62.8,40.6,12.22
2020-10-25 15:20:00 UTC,8.36,12,13.27,1108,-67.6,63.4,40.6,12
2020-10-25 15:30:00 UTC,8.57,12.4,13.3,1118,-68,64,40,12.4
2020-10-25 15:40:00 UTC,8.58,12.5,13.45,1128,-67.4,65,39.8,12.5
2020-10-25 15:50:00 UTC,8.29,11.93,12.97,1138,-66.8,65,39,11.93
2020-10-25 16:00:00 UTC,8.26,11.93,12.68,1148,-65,65.8,38.4,11.93
2020-10-25 16:10:00 UTC,8.11,12.01,13.21,1158,-65.2,66.4,38,12.01
2020-10-25 16:20:00 UTC,8.23,12.51,13.52,1168,-65.6,67,37.2,12.51
2020-10-25 16:30:00 UTC,9.74,14.44,15.37,1178,-67.6,67.4,36.2,14.44
2020-10-25 16:40:00 UTC,9.54,14.49,15.62,1188,-61.8,68,35.2,14.49
2020-10-25 16:50:00 UTC,10.26,15.59,16.8,1198,-63.4,68.6,34.4,15.59
2020-10-25 17:00:00 UTC,10.41,15.68,16.97,1208,-65.2,69.4,33.6,15.68
2020-10-25 17:10:00 UTC,10.65,16.11,17.16,1218,-65.4,70,32.6,16.11
2020-10-25 17:20:00 UTC,11.43,17.68,18.58,1228,-64.8,70.4,32,17.68
2020-10-25 17:30:00 UTC,9.07,14.12,14.89,1238,-63.4,70.4,32,14.12
2020-10-25 17:40:00 UTC,8.73,12.97,14.05,1248,-61.8,71.2,32.4,12.97
2020-10-25 17:50:00 UTC,7.63,11.12,11.92,1258,-62.8,72,33,11.12
2020-10-25 18:00:00 UTC,7.42,10.91,11.37,1268,-60.8,71.6,33,10.91
2020-10-25 18:10:00 UTC,7.54,10.78,11.77,1278,-59.2,72,33,10.78
2020-10-25 18:20:00 UTC,7.9,11.32,12.08,1288,-60.4,72.4,32.2,11.32
2020-10-25 18:30:00 UTC,7.98,11.43,12.36,1298,-60.4,73.4,31.6,11.43
2020-10-25 18:40:00 UTC,7.81,11.3,11.8,1308,-61,74.6,30.8,11.3
2020-10-25 18:50:00 UTC,7.59,11.02,11.54,1318,-59.2,75.2,30,11.02
2020-10-25 19:00:00 UTC,7.88,11.32,12.09,1328,-59,75.8,29,11.32
2020-10-25 19:10:00 UTC,7.99,11.52,12.51,1338,-61,76.2,29,11.52
2020-10-25 19:20:00 UTC,7.93,11.72,12.27,1348,-63,77,29,11.72
2020-10-25 19:30:00 UTC,7.84,11.52,12.15,1358,-64.8,76.6,29.4,11.52
2020-10-25 19:40:00 UTC,7.87,11.54,12.73,1368,-64,76,30,11.54
2020-10-25 19:50:00 UTC,8.16,11.68,12.2,1378,-62.8,76,30.4,11.68
2020-10-25 20:00:00 UTC,8.19,11.68,12.29,1388,-59.6,75.4,31.4,11.68
2020-10-25 20:10:00 UTC,7.78,11.2,11.73,1398,-58.8,75.2,32,11.2
2020-10-25 20:20:00 UTC,7.64,10.66,11.54,1408,-62.2,75.2,32.2,10.66
2020-10-25 20:30:00 UTC,7.58,11.24,11.97,1418,-62.8,75.4,33,11.24
2020-10-25 20:40:00 UTC,7.82,11.18,12.26,1428,-62,75.4,33.2,11.18
2020-10-25 20:50:00 UTC,7.66,11.05,11.82,1438,-63.2,76,32.8,11.05
2020-10-25 21:00:00 UTC,7.49,10.43,11.1,1448,-67,75.6,32.6,10.43
2020-10-25 21:10:00 UTC,7,10.01,10.7,1458,-66.4,75.6,32.4,10.01
2020-10-25 21:20:00 UTC,7.09,10.2,10.66,1468,-64.2,76,32,10.2
2020-10-25 21:30:00 UTC,7.07,10.03,10.67,1478,-63.4,74.4,33,10.03
2020-10-25 21:40:00 UTC,6.85,10.02,10.87,1488,-64,74.6,33,10.02
2020-10-25 21:50:00 UTC,6.65,9.81,10.4,1498,-64.6,73.8,33.6,9.81
2020-10-25 22:00:00 UTC,6.94,9.98,10.72,1508,-64.6,74.8,33.2,9.98
2020-10-25 22:10:00 UTC,6.86,9.66,10.21,1518,-65.2,74.2,33.8,9.66
2020-10-25 22:20:00 UTC,7.07,10.02,10.45,1528,-64,75,33.2,10.02
2020-10-25 22:30:00 UTC,6.63,9.46,10.05,1538,-65.4,74,33.4,9.46
2020-10-25 22:40:00 UTC,6.51,9.16,9.66,1548,-68.4,73.6,33.8,9.16
2020-10-25 22:50:00 UTC,6.46,9.22,9.75,1558,-67.2,73.4,33.6,9.22
2020-10-25 23:00:00 UTC,6.64,9.41,9.79,1568,-66.2,74.2,33,9.41
2020-10-25 23:10:00 UTC,6.54,8.99,9.48,1578,-65,74.8,32.6,8.99
2020-10-25 23:20:00 UTC,6.7,9.27,10.06,1588,-65,75,32,9.27
2020-10-25 23:30:00 UTC,6.59,9.08,9.49,1598,-66,75,32,9.08
2020-10-25 23:40:00 UTC,6.56,9.13,9.81,1608,-67.4,75,32,9.13
2020-10-25 23:50:00 UTC,6.43,8.9,9.45,1618,-67.2,74.6,32,8.9
2020-10-26 00:00:00 UTC,6.22,8.81,9.13,1628,-67,74,32,8.81
2020-10-26 00:10:00 UTC,6.39,8.51,9.18,1638,-65.4,74,32,8.51
2020-10-26 00:20:00 UTC,5.98,8.85,9.51,1648,-67.2,73.2,32,8.85
2020-10-26 00:30:00 UTC,6.18,8.54,8.92,1658,-67,73,33,8.54
2020-10-26 00:40:00 UTC,6.59,8.98,9.63,1668,-66.4,71.6,34,8.98
2020-10-26 00:50:00 UTC,7.31,10.13,10.63,1678,-66.4,71,35.8,10.13
2020-10-26 01:00:00 UTC,7.36,10.34,11.01,1688,-63.4,69.6,36.8,10.34
2020-10-26 01:10:00 UTC,7.19,10.92,11.66,1698,-63,68.2,38.6,10.92
2020-10-26 01:20:00 UTC,7.2,10.99,12.02,1708,-63.6,67.8,39,10.99
2020-10-26 01:30:00 UTC,7.3,11.15,11.71,1718,-62,68,39,11.15
2020-10-26 01:40:00 UTC,7.4,11.22,11.88,1728,-57.2,67.6,38.8,11.22
2020-10-26 01:50:00 UTC,7,10.96,11.66,1738,-57.4,67.8,38.6,10.96
2020-10-26 02:00:00 UTC,6.81,10.69,11.4,1748,-59.6,66.8,40,10.69
2020-10-26 02:10:00 UTC,7.02,10.84,11.56,1758,-60,66.4,40.6,10.84
2020-10-26 02:20:00 UTC,6.63,10.71,11.5,1768,-61.6,66.4,41,10.71
2020-10-26 02:30:00 UTC,6.9,10.68,11.17,1778,-61.8,67,40,10.68
2020-10-26 02:40:00 UTC,6.92,10.99,11.79,1788,-61.4,67,40,10.99
2020-10-26 02:50:00 UTC,6.76,10.55,11.05,1798,-60.4,67,40,10.55
2020-10-26 03:00:00 UTC,6.37,10.22,10.67,1808,-60.4,67,40,10.22
2020-10-26 03:10:00 UTC,6.34,9.92,10.52,1818,-63.4,67,40,9.92
2020-10-26 03:20:00 UTC,6.67,10.06,10.68,1828,-63.6,67,39.2,10.06
2020-10-26 03:30:00 UTC,6.38,9.92,10.81,1838,-64.4,66.6,39.4,9.92
2020-10-26 03:40:00 UTC,6.73,10.49,10.99,1848,-63.2,66,40,10.49
2020-10-26 03:50:00 UTC,6.74,10.38,11.1,1858,-60.8,66,40,10.38
2020-10-26 04:00:00 UTC,6.42,10.1,10.74,1868,-59.4,66,40,10.1
2020-10-26 04:10:00 UTC,6.91,10.3,10.78,1878,-59.8,65.4,40,10.3
2020-10-26 04:20:00 UTC,6.65,9.72,10.15,1888,-57.8,65,41,9.72
2020-10-26 04:30:00 UTC,6.74,9.94,10.49,1898,-57.2,65,40.6,9.94
2020-10-26 04:40:00 UTC,6.62,10.32,10.86,1908,-61,65,41,10.32
2020-10-26 04:50:00 UTC,7.19,10.34,11.05,1918,-60.2,65,41,10.34
2020-10-26 05:00:00 UTC,7.19,9.92,10.35,1928,-60.2,63.6,42,9.92
2020-10-26 05:10:00 UTC,6.7,9.52,10.42,1938,-60.2,64,42.2,9.52
2020-10-26 05:20:00 UTC,7.09,10.12,10.52,1948,-60.8,63,42,10.12
2020-10-26 05:30:00 UTC,6.66,9.38,10.43,1958,-61.6,62.4,43,9.38
2020-10-26 05:40:00 UTC,6.8,9.54,10.04,1968,-61.4,62.8,43,9.54
2020-10-26 05:50:00 UTC,6.59,9.37,10.31,1978,-60.8,62.2,43.2,9.37
2020-10-26 06:00:00 UTC,6.02,8.87,9.29,1988,-60.8,62,42.4,8.87
2020-10-26 06:10:00 UTC,6.14,8.97,9.64,1998,-60.6,61.8,43,8.97
2020-10-26 06:20:00 UTC,6.37,9.32,10,2008,-60.8,62,43.4,9.32
2020-10-26 06:30:00 UTC,5.76,8.55,9.36,2018,-63.4,62,42.2,8.55
2020-10-26 06:40:00 UTC,6.18,8.76,9.18,2028,-63.2,62,42.8,8.76
2020-10-26 06:50:00 UTC,6.04,8.65,9.14,2038,-63.2,62,42.6,8.65
2020-10-26 07:00:00 UTC,6.01,8.8,9.34,2048,-60.2,62,43.4,8.8
2020-10-26 07:10:00 UTC,6.35,9.06,10.31,2058,-61.6,61.8,43.4,9.06
2020-10-26 07:20:00 UTC,5.82,8.62,9.05,2068,-62.4,61.4,42.4,8.62
2020-10-26 07:30:00 UTC,6.21,9.19,9.67,2078,-61.6,62,43,9.19
2020-10-26 07:40:00 UTC,6.34,9.4,9.92,2088,-60.2,61.8,44,9.4
2020-10-26 07:50:00 UTC,6.74,9.29,9.91,2098,-61.2,61.2,44.4,9.29
2020-10-26 08:00:00 UTC,6.6,9.15,10.03,2108,-60.6,61,44.2,9.15
2020-10-26 08:10:00 UTC,7.1,10.26,10.69,2118,-62.4,60,46.6,10.26
2020-10-26 08:20:00 UTC,7.82,11.37,11.96,2128,-61.4,58.8,48.2,11.37
2020-10-26 08:30:00 UTC,8.14,12.09,13.02,2138,-61,58.6,49.6,12.09
2020-10-26 08:40:00 UTC,8.24,12.31,13.15,2148,-62,59.8,47.8,12.31
2020-10-26 08:50:00 UTC,9.87,14.68,15.33,2158,-63.6,59.8,46.6,14.68
2020-10-26 09:00:00 UTC,12.18,17.41,18.58,2168,-64.8,60,44.6,17.41
2020-10-26 09:10:00 UTC,13.61,19.51,20.77,2178,-65.2,60.6,43.2,19.51
2020-10-26 09:20:00 UTC,14.34,20.32,21.2,2188,-62.4,59.8,42.6,20.32
2020-10-26 09:30:00 UTC,13.27,18.99,20.49,2198,-60.8,59.8,42.4,18.99
2020-10-26 09:40:00 UTC,13.28,18.89,20.31,2208,-60.6,59.8,42.6,18.89
2020-10-26 09:50:00 UTC,13.53,19.35,20.7,2218,-62.2,59.2,42.4,19.35
2020-10-26 10:00:00 UTC,13.16,19.79,21.03,2228,-62.2,58.2,42.8,19.79
2020-10-26 10:10:00 UTC,11.82,16.99,17.99,2238,-62.8,57.8,43.8,16.99
2020-10-26 10:20:00 UTC,11.44,16.33,17.18,2248,-63.4,58,43,16.33
2020-10-26 10:30:00 UTC,9.99,14.72,15.71,2258,-63,58.4,42.4,14.72
2020-10-26 10:40:00 UTC,9.62,13.51,14.6,2268,-60.8,58,41.4,13.51
2020-10-26 10:50:00 UTC,7.88,11.23,12.28,2278,-59,58,39,11.23
2020-10-26 11:00:00 UTC,9.07,13.02,14.1,2288,-58.6,58,40,13.02
2020-10-26 11:10:00 UTC,10.25,14,14.84,2298,-58.6,58,41.4,14
2020-10-26 11:20:00 UTC,10.01,14.35,15.7,2308,-60.2,58,42,14.35
2020-10-26 11:30:00 UTC,9.72,13.79,14.44,2318,-62.2,57.8,41.4,13.79
2020-10-26 11:40:00 UTC,9.8,13.32,13.99,2328,-62.2,57,41.4,13.32
2020-10-26 11:50:00 UTC,10.23,14.22,15.06,2338,-60.6,57.2,40.2,14.22
2020-10-26 12:00:00 UTC,9.48,13.23,14.19,2348,-58.2,56.8,38,13.23
2020-10-26 12:10:00 UTC,9.29,12.69,13.39,2358,-56.6,56,37.4,12.69
2020-10-26 12:20:00 UTC,11.11,15.66,16.33,2368,-57.4,56.4,36,15.66
2020-10-26 12:30:00 UTC,13.1,18.02,19.31,2378,-57.4,57,36.2,18.02
2020-10-26 12:40:00 UTC,14.11,20.13,21.16,2388,-57,56.6,36,20.13
2020-10-26 12:50:00 UTC,13.27,17.66,18.9,2398,-59.6,56,34.6,17.66
2020-10-26 13:00:00 UTC,12.58,16.85,18.23,2408,-58,56,33.8,16.85
2020-10-26 13:10:00 UTC,13.71,18.49,19.69,2418,-54.4,56,33.8,18.49
2020-10-26 13:20:00 UTC,8.36,11.43,11.96,2428,-55.8,55.4,30.2,11.43
2020-10-26 13:30:00 UTC,9.37,12.68,13.58,2438,-57.8,54,30,12.68
2020-10-26 13:40:00 UTC,11.78,15.86,16.79,2448,-59.8,54.6,30.2,15.86
2020-10-26 13:50:00 UTC,12.35,16.3,16.92,2458,-59.8,54.4,30.4,16.3
2020-10-26 14:00:00 UTC,12.41,16.82,18.13,2468,-60.2,54.8,28.8,16.82
2020-10-26 14:10:00 UTC,14.12,18.8,19.84,2478,-60.8,54.6,28.4,18.8
2020-10-26 14:20:00 UTC,14.6,19.72,20.66,2488,-61.4,55,29.6,19.72
2020-10-26 14:30:00 UTC,15.36,21.5,22.53,2498,-63,55,31.2,21.5
2020-10-26 14:40:00 UTC,14.19,19.44,20.24,2508,-61.8,55,32,19.44
2020-10-26 14:50:00 UTC,12.2,16.89,17.99,2518,-61.6,55.8,32,16.89
2020-10-26 15:00:00 UTC,12.11,16.32,17.09,2528,-59.2,56.4,33.2,16.32
2020-10-26 15:10:00 UTC,11.62,15.84,16.6,2538,-60.6,57,34.2,15.84
2020-10-26 15:20:00 UTC,12.09,16.17,17.11,2548,-60.8,57.8,35,16.17
2020-10-26 15:30:00 UTC,13.28,18.05,18.97,2558,-59,58.6,37,18.05
2020-10-26 15:40:00 UTC,12.81,17.55,18.65,2568,-57.6,59.4,37,17.55
2020-10-26 15:50:00 UTC,12.73,17.05,17.99,2578,-57.2,61.4,37,17.05
2020-10-26 16:00:00 UTC,11.05,15.62,16.19,2588,-58.2,62.8,37.2,15.62
2020-10-26 16:10:00 UTC,10.8,15.27,16.06,2598,-59.2,63.6,35.6,15.27
2020-10-26 16:20:00 UTC,9.79,13.65,14.93,2606,-59.67,64.67,34.67,13.65
2020-10-26 16:30:00 UTC,0,0,0,0,0,0,0,0
2020-10-26 16:40:00 UTC,0,0,0,0,0,0,0,0
2020-10-26 16:50:00 UTC,9.01,12.06,12.68,11,-57.67,66,31,12.06
2020-10-26 17:00:00 UTC,9.31,12.07,12.78,19,-61.8,66.8,30.4,12.07
2020-10-26 17:10:00 UTC,9.83,12.64,13.12,29,-61.8,67.4,29.8,12.64
2020-10-26 17:20:00 UTC,10.78,13.98,15.03,39,-61.6,67.8,28.6,13.98
2020-10-26 17:30:00 UTC,10.21,13.58,14.22,49,-64.6,67.8,28,13.58
2020-10-26 17:40:00 UTC,12.07,15.73,16.92,59,-65,68.6,27.2,15.73
2020-10-26 17:50:00 UTC,12.34,16.36,17.14,69,-63.8,69.4,25.8,16.36
2020-10-26 18:00:00 UTC,13.11,16.96,17.8,79,-64.8,70,25,16.96
2020-10-26 18:10:00 UTC,11.97,16.21,16.89,89,-64.6,71,23.8,16.21
2020-10-26 18:20:00 UTC,10.71,14.82,15.51,99,-64.2,71,23.2,14.82
2020-10-26 18:30:00 UTC,10.25,13.95,14.84,109,-64.8,71.6,21.4,13.95
2020-10-26 18:40:00 UTC,11.99,15.45,16.25,119,-64.6,71.6,19.6,15.45
2020-10-26 18:50:00 UTC,17.34,22.42,23.26,129,-64.4,73,19,22.42
2020-10-26 19:00:00 UTC,20.21,26.66,27.4,139,-65.4,74.4,18,26.63
2020-10-26 19:10:00 UTC,19.69,26.12,27.25,149,-67,74.4,17.2,26.05
2020-10-26 19:20:00 UTC,23.45,30.12,31.18,159,-66.8,75,16.2,29.31
2020-10-26 19:30:00 UTC,39.06,50.19,52.18,169,-66.2,74.4,13.4,41.48
2020-10-26 19:40:00 UTC,35.28,45.19,47.16,179,-67.2,74,13.2,38.82
2020-10-26 19:50:00 UTC,27.22,34.74,35.94,189,-69,74.8,13.2,33.04
2020-10-26 20:00:00 UTC,14.79,18.84,19.77,199,-68.6,74.4,15,18.82
2020-10-26 20:10:00 UTC,10.84,14.19,14.94,209,-66.8,74.8,17.2,14.19
2020-10-26 20:20:00 UTC,11.37,14.51,15.26,219,-67.4,74,17.6,14.51
2020-10-26 20:30:00 UTC,12.46,16.05,16.8,229,-64.4,74.8,16.8,16.05
2020-10-26 20:40:00 UTC,11.65,15.19,15.93,239,-63.2,74.4,16.4,15.19
2020-10-26 20:50:00 UTC,11.62,15.38,15.86,249,-64.6,74.4,16,15.38
2020-10-26 21:00:00 UTC,12.43,15.97,16.73,259,-68.2,74.8,16.2,15.97
2020-10-26 21:10:00 UTC,13.49,17.55,18.55,269,-69.6,74,17,17.55
2020-10-26 21:20:00 UTC,15.84,20.26,21.31,279,-66,75,17,20.26
2020-10-26 21:30:00 UTC,15.06,19.63,20.4,289,-70.4,75.2,17,19.63
2020-10-26 21:40:00 UTC,14.02,17.96,18.74,299,-70.2,74,17,17.96
2020-10-26 21:50:00 UTC,12.82,16.86,17.89,309,-72.8,73.8,16.4,16.86
2020-10-26 22:00:00 UTC,11.55,14.95,15.64,319,-70.8,73.8,16,14.95
2020-10-26 22:10:00 UTC,10.56,13.81,14.52,329,-67.6,74,15.4,13.81
2020-10-26 22:20:00 UTC,8.47,11,11.47,339,-72,75,13.2,11
2020-10-26 22:30:00 UTC,8.48,10.99,11.69,349,-70.2,75.4,12.8,10.99
2020-10-26 22:40:00 UTC,8.18,10.66,11.47,359,-69.6,74.6,12.2,10.66
2020-10-26 22:50:00 UTC,7.64,10.17,10.72,369,-70,74.4,11.4,10.17
2020-10-26 23:00:00 UTC,7.83,10.64,10.95,379,-71,73.2,12,10.64
2020-10-26 23:10:00 UTC,8.15,10.62,11.23,389,-70.2,72.2,12.4,10.62
2020-10-26 23:20:00 UTC,8.22,10.81,11.26,399,-68,71.4,13.6,10.81
2020-10-26 23:30:00 UTC,7.49,9.86,10.22,409,-67.6,71,14,9.86
2020-10-26 23:40:00 UTC,6.46,8.39,8.78,419,-71,70,14,8.39
2020-10-26 23:50:00 UTC,5.72,7.58,8.03,429,-72,70,14,7.58
2020-10-27 00:00:00 UTC,5.18,7.17,7.75,439,-71.8,69.8,14,7.17
2020-10-27 00:10:00 UTC,4.78,6.57,6.92,449,-69.2,70,13,6.57
2020-10-27 00:20:00 UTC,4.5,6.05,6.48,459,-67,70.8,12.6,6.05
2020-10-27 00:30:00 UTC,4.56,6.07,6.33,469,-67.8,71,12,6.07
2020-10-27 00:40:00 UTC,4.3,6.06,6.5,479,-63,71,12,6.06
2020-10-27 00:50:00 UTC,4.04,5.6,5.88,489,-60,70.6,12,5.6
2020-10-27 01:00:00 UTC,4.44,6.07,6.48,499,-60.4,70,12.4,6.07
2020-10-27 01:10:00 UTC,4.15,5.84,6.65,509,-60.2,69.6,12.2,5.84
2020-10-27 01:20:00 UTC,4.47,6.17,6.81,519,-61.8,68.8,12.6,6.17
2020-10-27 01:30:00 UTC,4.18,5.85,6.52,529,-60,68,13.2,5.85
2020-10-27 01:40:00 UTC,4.11,5.87,6.49,539,-60.8,67,14,5.87
2020-10-27 01:50:00 UTC,4.02,5.84,6.2,549,-60.4,65,14.6,5.84
2020-10-27 02:00:00 UTC,4.14,5.98,6.49,559,-60.2,65.4,14.4,5.98
