# STATION: KMER
# STATION NAME: Merced / Castle Air Force Base
# LATITUDE: 37.36667
# LONGITUDE: -120.56667
# ELEVATION [ft]: 187
# STATE: CA
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1
,,Celsius,%,m/s,Degrees
KMER,09/29/2020 18:45 PDT,29.0,32.82,0.0,0.0
KMER,09/29/2020 19:45 PDT,26.0,44.61,4.12,330.0
KMER,09/29/2020 20:15 PDT,26.0,47.61,3.09,320.0
KMER,09/29/2020 20:35 PDT,26.0,47.61,2.57,320.0
KMER,09/29/2020 20:45 PDT,25.0,50.52,3.09,300.0
KMER,09/29/2020 20:55 PDT,24.0,53.62,2.06,310.0
KMER,09/29/2020 21:15 PDT,24.0,53.62,2.57,330.0
KMER,09/29/2020 21:35 PDT,24.0,50.25,0.0,0.0
KMER,09/29/2020 21:55 PDT,23.0,56.95,0.0,0.0
KMER,09/29/2020 22:15 PDT,22.0,56.7,0.0,0.0
KMER,09/29/2020 22:35 PDT,22.0,60.51,2.06,340.0
KMER,09/29/2020 22:55 PDT,22.0,56.7,2.57,320.0
KMER,09/29/2020 23:15 PDT,22.0,53.1,3.6,340.0
KMER,09/29/2020 23:35 PDT,22.0,53.1,3.09,340.0
KMER,09/29/2020 23:55 PDT,21.0,56.44,3.09,340.0
KMER,09/30/2020 00:15 PDT,21.0,56.44,3.09,340.0
KMER,09/30/2020 00:35 PDT,21.0,56.44,4.12,330.0
KMER,09/30/2020 00:55 PDT,22.0,53.1,3.09,340.0
KMER,09/30/2020 01:15 PDT,20.0,60.03,3.09,340.0
KMER,09/30/2020 01:35 PDT,21.0,56.44,3.09,340.0
KMER,09/30/2020 01:55 PDT,21.0,56.44,2.06,340.0
KMER,09/30/2020 02:15 PDT,21.0,56.44,2.06,350.0
KMER,09/30/2020 02:35 PDT,20.0,60.03,2.57,350.0
KMER,09/30/2020 02:55 PDT,20.0,60.03,2.57,350.0
KMER,09/30/2020 03:15 PDT,19.0,63.87,3.09,320.0
KMER,09/30/2020 03:35 PDT,19.0,63.87,1.54,310.0
KMER,09/30/2020 03:55 PDT,19.0,63.87,1.54,310.0
KMER,09/30/2020 04:15 PDT,18.0,67.99,2.06,310.0
KMER,09/30/2020 04:35 PDT,19.0,63.87,2.57,320.0
KMER,09/30/2020 04:55 PDT,18.0,67.99,2.57,350.0
KMER,09/30/2020 05:15 PDT,19.0,63.87,0.0,0.0
KMER,09/30/2020 05:35 PDT,18.0,67.99,0.0,0.0
KMER,09/30/2020 05:55 PDT,17.0,77.33,0.0,0.0
KMER,09/30/2020 06:15 PDT,16.0,82.4,0.0,0.0
KMER,09/30/2020 06:45 PDT,17.0,82.52,0.0,0.0
KMER,09/30/2020 07:45 PDT,17.0,82.52,0.0,0.0
KMER,09/30/2020 08:45 PDT,22.0,56.7,0.0,0.0
KMER,09/30/2020 09:45 PDT,26.0,41.78,0.0,0.0
KMER,09/30/2020 10:45 PDT,28.0,37.16,0.0,0.0
KMER,09/30/2020 11:45 PDT,31.0,29.27,5.14,310.0
KMER,09/30/2020 12:45 PDT,33.0,24.46,4.63,310.0
KMER,09/30/2020 13:45 PDT,36.0,19.37,4.63,310.0
KMER,09/30/2020 14:45 PDT,36.0,19.37,4.12,330.0
KMER,09/30/2020 15:45 PDT,37.0,18.34,4.12,330.0
KMER,09/30/2020 16:20 PDT,36.0,19.37,6.17,330.0
KMER,09/30/2020 16:45 PDT,36.0,20.72,6.17,330.0
KMER,09/30/2020 17:45 PDT,34.0,24.73,2.06,330.0
KMER,09/30/2020 18:45 PDT,27.0,42.06,0.0,0.0
KMER,09/30/2020 19:45 PDT,23.0,60.75,0.0,0.0
KMER,09/30/2020 20:15 PDT,23.0,56.95,0.0,0.0
KMER,09/30/2020 20:35 PDT,23.0,56.95,0.0,0.0
KMER,09/30/2020 20:45 PDT,23.0,56.95,0.0,0.0
KMER,09/30/2020 20:55 PDT,22.0,60.51,1.54,120.0
KMER,09/30/2020 21:15 PDT,23.0,53.36,1.54,120.0
KMER,09/30/2020 21:35 PDT,22.0,56.7,0.0,0.0
KMER,09/30/2020 21:55 PDT,21.0,60.27,0.0,0.0
KMER,09/30/2020 22:15 PDT,21.0,60.27,0.0,0.0
KMER,09/30/2020 22:35 PDT,21.0,56.44,0.0,0.0
KMER,09/30/2020 22:55 PDT,21.0,56.44,2.06,110.0
KMER,09/30/2020 23:15 PDT,21.0,56.44,2.06,110.0
KMER,09/30/2020 23:55 PDT,20.0,60.03,2.06,130.0
KMER,10/01/2020 00:15 PDT,21.0,56.44,2.57,110.0
KMER,10/01/2020 00:35 PDT,19.0,63.87,0.0,0.0
KMER,10/01/2020 00:55 PDT,19.0,63.87,0.0,0.0
KMER,10/01/2020 01:15 PDT,19.0,63.87,0.0,0.0
KMER,10/01/2020 01:35 PDT,18.0,67.99,0.0,0.0
KMER,10/01/2020 01:55 PDT,18.0,67.99,0.0,0.0
KMER,10/01/2020 02:15 PDT,18.0,72.6,0.0,0.0
