# STATION: TS623,,,,,
# STATION NAME: SAN LUIS PORTABLE,,,,,
# LATITUDE: 37.066389,,,,,
# LONGITUDE: -120.803889,,,,,
# ELEVATION [ft]: 70,,,,,
# STATE: CA,,,,,
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1
,,Fahrenheit,%,Miles/hour,Degrees
TS623,11/03/2020 20:34 UTC,79,31,2,233
TS623,11/03/2020 21:34 UTC,80,28,4,295
TS623,11/03/2020 22:34 UTC,81,25,5.99,295
TS623,11/03/2020 23:34 UTC,80,26,7,323
TS623,11/04/2020 00:34 UTC,76,29,3,334
TS623,11/04/2020 01:34 UTC,66,39,1,281
TS623,11/04/2020 02:34 UTC,65,43,2,330
TS623,11/04/2020 03:34 UTC,58,52,3,299
TS623,11/04/2020 04:34 UTC,56,59,2,301
TS623,11/04/2020 05:34 UTC,53,63,0,0
TS623,11/04/2020 06:34 UTC,52,85,2,314
TS623,11/04/2020 07:34 UTC,53,82,0,0
TS623,11/04/2020 08:34 UTC,53,100,0,0
TS623,11/04/2020 09:34 UTC,47,97,0,0
TS623,11/04/2020 10:34 UTC,44,93,2,316
TS623,11/04/2020 11:34 UTC,45,100,1,64
TS623,11/04/2020 12:34 UTC,44,100,1,322
TS623,11/04/2020 13:34 UTC,45,100,2,68
TS623,11/04/2020 14:34 UTC,42,100,2,343
TS623,11/04/2020 15:34 UTC,50,100,2,96
TS623,11/04/2020 16:34 UTC,55,82,2,257
TS623,11/04/2020 17:34 UTC,63,52,5,0
TS623,11/04/2020 18:34 UTC,69,41,5,1
TS623,11/04/2020 19:34 UTC,75,34,3,117
TS623,11/04/2020 20:34 UTC,77,30,4,345
TS623,11/04/2020 21:34 UTC,78,26,9,311
TS623,11/04/2020 22:34 UTC,79,29,7,320
TS623,11/04/2020 23:34 UTC,79,28,5.99,324
TS623,11/05/2020 00:34 UTC,75,31,4,327
TS623,11/05/2020 01:34 UTC,63,42,3,313
TS623,11/05/2020 02:34 UTC,60,55,2,279
TS623,11/05/2020 03:34 UTC,58,70,0,0
TS623,11/05/2020 04:34 UTC,56,66,1,259
TS623,11/05/2020 05:34 UTC,56,75,1,284
TS623,11/05/2020 06:34 UTC,54,97,3,102
TS623,11/05/2020 07:34 UTC,53,86,1,53
TS623,11/05/2020 08:34 UTC,51,100,4,72
TS623,11/05/2020 09:34 UTC,50,100,4,94
TS623,11/05/2020 10:34 UTC,49,100,3,74
TS623,11/05/2020 11:34 UTC,48,100,3,61
TS623,11/05/2020 12:34 UTC,44,100,0,0
TS623,11/05/2020 13:34 UTC,46,100,3,66
TS623,11/05/2020 14:34 UTC,45,100,1,11
TS623,11/05/2020 15:34 UTC,49,100,3,143
TS623,11/05/2020 16:34 UTC,54,91,4,144
TS623,11/05/2020 17:34 UTC,63,64,4,142
TS623,11/05/2020 18:34 UTC,69,50,3,79
TS623,11/05/2020 19:34 UTC,74,45,4,95
TS623,11/05/2020 20:34 UTC,78,36,3,103
TS623,11/05/2020 21:34 UTC,79,37,2,120
TS623,11/05/2020 22:34 UTC,76,40,3,103
TS623,11/05/2020 23:34 UTC,75,39,1,58
TS623,11/06/2020 00:34 UTC,71,45,2,231
TS623,11/06/2020 01:34 UTC,63,55,0,0
TS623,11/06/2020 02:34 UTC,62,96,1,145
TS623,11/06/2020 03:34 UTC,59,67,2,111
TS623,11/06/2020 04:34 UTC,59,73,2,128
TS623,11/06/2020 05:34 UTC,58,79,4,85
TS623,11/06/2020 06:34 UTC,56,86,5,88
TS623,11/06/2020 07:34 UTC,54,93,3,58
TS623,11/06/2020 08:34 UTC,54,93,8,100
TS623,11/06/2020 09:34 UTC,54,95,5,97
TS623,11/06/2020 10:34 UTC,52,98,1,22
TS623,11/06/2020 11:34 UTC,48,100,2,347
TS623,11/06/2020 12:34 UTC,45,100,3,325
TS623,11/06/2020 13:34 UTC,45,100,3,319
TS623,11/06/2020 14:34 UTC,50,100,7,354
TS623,11/06/2020 15:34 UTC,55,88,7,306
TS623,11/06/2020 16:34 UTC,59,67,12,324
TS623,11/06/2020 17:34 UTC,63,40,14.01,319
TS623,11/06/2020 18:34 UTC,62,35,10,328
TS623,11/06/2020 19:34 UTC,65,30,11,343
TS623,11/06/2020 20:34 UTC,63,31,13,342
TS623,11/06/2020 21:34 UTC,65,29,13,339
TS623,11/06/2020 22:34 UTC,65,28,13,340
TS623,11/06/2020 23:34 UTC,62,31,11,334
TS623,11/07/2020 00:34 UTC,61,37,10,343
TS623,11/07/2020 01:34 UTC,55,41,5,354
TS623,11/07/2020 02:34 UTC,55,55,12,262
TS623,11/07/2020 03:34 UTC,53,69,9,270
TS623,11/07/2020 04:34 UTC,51,75,7,254
TS623,11/07/2020 05:34 UTC,51,78,7,252
TS623,11/07/2020 06:34 UTC,49,86,3,240
TS623,11/07/2020 07:34 UTC,48,87,2,314
TS623,11/07/2020 08:34 UTC,48,99,4,119
TS623,11/07/2020 09:34 UTC,49,92,1,72
TS623,11/07/2020 10:34 UTC,48,99,0,0
TS623,11/07/2020 11:34 UTC,48,96,3,250
TS623,11/07/2020 12:34 UTC,47,100,7,217
TS623,11/07/2020 13:34 UTC,46,100,5,217
TS623,11/07/2020 14:34 UTC,47,100,4,270
TS623,11/07/2020 15:34 UTC,46,100,4,321
TS623,11/07/2020 16:34 UTC,47,100,4,4
TS623,11/07/2020 17:34 UTC,48,100,5.99,332
TS623,11/07/2020 18:34 UTC,52,100,4,272
TS623,11/07/2020 19:34 UTC,53,88,10,314
TS623,11/07/2020 20:34 UTC,54,83,5.99,320
TS623,11/07/2020 21:34 UTC,55,77,7,342
TS623,11/07/2020 22:34 UTC,58,67,3,132
TS623,11/07/2020 23:34 UTC,58,65,5,183
TS623,11/08/2020 00:34 UTC,56,72,4,164
TS623,11/08/2020 01:34 UTC,51,92,4,151
TS623,11/08/2020 02:34 UTC,49,100,3,178
TS623,11/08/2020 03:34 UTC,47,100,3,182
TS623,11/08/2020 04:34 UTC,47,100,4,155
TS623,11/08/2020 05:34 UTC,47,100,5,151
TS623,11/08/2020 06:34 UTC,46,100,4,132
TS623,11/08/2020 07:34 UTC,47,100,5.99,110
TS623,11/08/2020 08:34 UTC,47,100,5.99,114
TS623,11/08/2020 09:34 UTC,47,100,5.99,135
TS623,11/08/2020 10:34 UTC,46,100,5.99,136
TS623,11/08/2020 11:34 UTC,45,100,5,162
TS623,11/08/2020 12:34 UTC,44,100,5,202
TS623,11/08/2020 13:34 UTC,47,98,7,264
TS623,11/08/2020 14:34 UTC,42,100,1,204
TS623,11/08/2020 15:34 UTC,44,100,1,122
TS623,11/08/2020 16:34 UTC,47,100,2,74
TS623,11/08/2020 17:34 UTC,52,72,10,308
TS623,11/08/2020 18:34 UTC,55,50,12,327
TS623,11/08/2020 19:34 UTC,57,42,14.01,321
TS623,11/08/2020 20:34 UTC,58,32,14.01,318
TS623,11/08/2020 21:34 UTC,59,31,13,332
TS623,11/08/2020 22:34 UTC,59,28,14.01,336
TS623,11/08/2020 23:34 UTC,58,30,12,345
TS623,11/09/2020 00:34 UTC,55,30,10,339
TS623,11/09/2020 01:34 UTC,49,46,4,357
TS623,11/09/2020 02:34 UTC,45,74,2,158
TS623,11/09/2020 03:34 UTC,41,78,2,270
TS623,11/09/2020 04:34 UTC,41,86,2,318
TS623,11/09/2020 05:34 UTC,38,85,4,295
TS623,11/09/2020 06:34 UTC,40,62,4,291
TS623,11/09/2020 07:34 UTC,38,70,3,71
TS623,11/09/2020 08:34 UTC,37,100,2,76
TS623,11/09/2020 09:34 UTC,37,100,2,50
TS623,11/09/2020 10:34 UTC,32,100,2,342
TS623,11/09/2020 11:34 UTC,33,100,2,30
TS623,11/09/2020 12:34 UTC,32,100,3,217
TS623,11/09/2020 13:34 UTC,31,100,1,347
TS623,11/09/2020 14:34 UTC,33,100,3,88
TS623,11/09/2020 15:34 UTC,34,100,1,301
TS623,11/09/2020 16:34 UTC,42,100,2,51
TS623,11/09/2020 17:34 UTC,45,84,4,356
TS623,11/09/2020 18:34 UTC,50,56,7,350
TS623,11/09/2020 19:34 UTC,53,50,5,1
TS623,11/09/2020 20:34 UTC,54,42,5.99,339
TS623,11/09/2020 21:34 UTC,56,37,5,346
TS623,11/09/2020 22:34 UTC,57,36,4,25
TS623,11/09/2020 23:34 UTC,56,35,5.99,352
TS623,11/10/2020 00:34 UTC,53,42,1,11
TS623,11/10/2020 01:34 UTC,49,51,1,12
TS623,11/10/2020 02:34 UTC,44,75,2,338
TS623,11/10/2020 03:34 UTC,45,76,1,56
TS623,11/10/2020 04:34 UTC,40,81,3,203
TS623,11/10/2020 05:34 UTC,42,72,4,325
TS623,11/10/2020 06:34 UTC,40,89,2,312
TS623,11/10/2020 07:34 UTC,36,83,2,310
TS623,11/10/2020 08:34 UTC,36,85,2,341
TS623,11/10/2020 09:34 UTC,34,92,2,340
TS623,11/10/2020 10:34 UTC,33,96,3,312
TS623,11/10/2020 11:34 UTC,33,100,3,53
TS623,11/10/2020 12:34 UTC,33,100,2,336
TS623,11/10/2020 13:34 UTC,31,100,2,328
TS623,11/10/2020 14:34 UTC,33,100,2,14
TS623,11/10/2020 15:34 UTC,36,100,1,36
TS623,11/10/2020 16:34 UTC,42,85,3,98
TS623,11/10/2020 17:34 UTC,48,71,2,126
TS623,11/10/2020 18:34 UTC,53,52,3,103
TS623,11/10/2020 19:34 UTC,57,40,2,295
TS623,11/10/2020 20:34 UTC,59,34,3,70
TS623,11/10/2020 21:34 UTC,61,35,3,131
TS623,11/10/2020 22:34 UTC,60,36,3,112
TS623,11/10/2020 23:34 UTC,60,35,3,123
TS623,11/11/2020 00:34 UTC,58,41,1,153
TS623,11/11/2020 01:34 UTC,51,57,3,132
TS623,11/11/2020 02:34 UTC,49,67,2,69
TS623,11/11/2020 03:34 UTC,49,86,2,74
TS623,11/11/2020 04:34 UTC,45,76,1,125
TS623,11/11/2020 05:34 UTC,44,81,1,239
TS623,11/11/2020 06:34 UTC,43,84,4,82
TS623,11/11/2020 07:34 UTC,43,98,4,64
TS623,11/11/2020 08:34 UTC,42,100,5.99,87
TS623,11/11/2020 09:34 UTC,43,100,5,106
TS623,11/11/2020 10:34 UTC,42,95,5,109
TS623,11/11/2020 11:34 UTC,39,100,3,53
TS623,11/11/2020 12:34 UTC,39,100,5,93
TS623,11/11/2020 13:34 UTC,38,100,4,87
TS623,11/11/2020 14:34 UTC,38,100,5,92
TS623,11/11/2020 15:34 UTC,40,100,4,105
TS623,11/11/2020 16:34 UTC,45,88,3,105
TS623,11/11/2020 17:34 UTC,51,70,2,148
TS623,11/11/2020 18:34 UTC,54,54,3,89
TS623,11/11/2020 19:34 UTC,58,46,3,84
